injury_id,date_id,player_id,main_injury_category_id,secondary_injury_category_id,injury_category_text,status
8953,20220115,202722,1,2,Ankle/Foot,Relinquished
8954,20220115,203210,7,0,Illness,Relinquished
8955,20220115,203469,8,0,Knee,Relinquished
8956,20220115,203897,8,0,Knee,Relinquished
8957,20220115,1627751,5,0,Back,Relinquished
8958,20220115,1628366,8,0,Knee,Relinquished
8959,20220115,1629162,7,0,Illness,Relinquished
8960,20220115,1629680,3,4,Arm/Hand,Relinquished
8961,20220115,1630585,3,4,Arm/Hand,Relinquished
8962,20220116,201142,8,0,Knee,Relinquished
8963,20220116,1626167,1,2,Ankle/Foot,Relinquished
8964,20220116,1628963,3,4,Arm/Hand,Relinquished
8965,20220116,1630169,7,0,Illness,Relinquished
8966,20220116,1630249,1,2,Ankle/Foot,Relinquished
8967,20220117,203457,8,0,Knee,Relinquished
8968,20220117,203493,8,0,Knee,Relinquished
8969,20220117,1630205,8,0,Knee,Relinquished
8970,20220118,203937,7,0,Illness,Relinquished
8971,20220118,1628378,6,0,Head,Relinquished
8972,20220118,1629626,1,2,Ankle/Foot,Relinquished
8973,20220118,1629635,7,0,Illness,Relinquished
8974,20220118,1630217,7,0,Illness,Relinquished
8975,20220119,201587,7,0,Illness,Relinquished
8976,20220119,1626145,7,0,Illness,Relinquished
8977,20220119,1627761,5,0,Back,Relinquished
8978,20220119,1628425,1,2,Ankle/Foot,Relinquished
8979,20220119,1630174,1,2,Ankle/Foot,Relinquished
8980,20220120,1627734,1,2,Ankle/Foot,Relinquished
8981,20220120,1627747,9,0,Muscular,Relinquished
8982,20220120,1629028,1,2,Ankle/Foot,Relinquished
8983,20220120,1630181,8,0,Knee,Relinquished
8984,20220121,77139,7,0,Illness,Relinquished
8985,20220121,201568,1,2,Ankle/Foot,Relinquished
8986,20220121,203552,1,2,Ankle/Foot,Relinquished
8987,20220121,1630165,5,0,Back,Relinquished
8988,20220122,203482,7,0,Illness,Relinquished
8989,20220122,203507,8,0,Knee,Relinquished
8990,20220122,1628368,1,2,Ankle/Foot,Relinquished
8991,20220122,1629623,7,0,Illness,Relinquished
8992,20220123,201145,9,0,Muscular,Relinquished
8993,20220123,1629634,5,0,Back,Relinquished
8994,20220123,1629667,1,2,Ankle/Foot,Relinquished
8995,20220123,1630210,7,0,Illness,Relinquished
8996,20220123,1627742,1,2,Ankle/Foot,Relinquished
8997,20220123,1628373,7,0,Illness,Relinquished
8998,20220123,1628374,1,2,Ankle/Foot,Relinquished
8999,20220123,201976,1,2,Ankle/Foot,Relinquished
9000,20220123,202324,5,0,Back,Relinquished
9001,20220123,202689,8,0,Knee,Relinquished
9002,20220123,202691,8,0,Knee,Relinquished
9003,20220124,202083,8,0,Knee,Relinquished
9004,20220124,202711,3,4,Arm/Hand,Relinquished
9005,20220124,1630530,7,0,Illness,Relinquished
9006,20220124,1630586,3,4,Arm/Hand,Relinquished
9007,20220124,203497,9,0,Muscular,Relinquished
9008,20220124,1626166,3,4,Arm/Hand,Relinquished
9009,20220124,1627936,3,4,Arm/Hand,Relinquished
9010,20220124,1628386,7,0,Illness,Relinquished
9011,20220124,1629011,1,2,Ankle/Foot,Relinquished
9012,20220125,203115,9,0,Muscular,Relinquished
9013,20220125,1627884,3,4,Arm/Hand,Relinquished
9014,20220125,1629002,8,0,Knee,Relinquished
9015,20220126,202330,7,0,Illness,Relinquished
9016,20220126,203457,8,0,Knee,Relinquished
9017,20220126,203496,8,0,Knee,Relinquished
9018,20220126,203501,1,2,Ankle/Foot,Relinquished
9019,20220126,1629056,3,4,Arm/Hand,Relinquished
9020,20220126,1629642,3,4,Arm/Hand,Relinquished
9021,20220127,2544,8,0,Knee,Relinquished
9022,20220128,203918,1,2,Ankle/Foot,Relinquished
9023,20220128,1629645,7,0,Illness,Relinquished
9024,20220128,202685,7,0,Illness,Relinquished
9025,20220128,203076,3,4,Arm/Hand,Relinquished
9026,20220128,203115,7,0,Illness,Relinquished
9027,20220129,1627749,8,0,Knee,Relinquished
9028,20220129,1627751,5,0,Back,Relinquished
9029,20220129,1628983,1,2,Ankle/Foot,Relinquished
9030,20220129,1629048,1,2,Ankle/Foot,Relinquished
9031,20220129,1630533,8,0,Knee,Relinquished
9032,20220130,201587,5,0,Back,Relinquished
9033,20220130,1628963,1,2,Ankle/Foot,Relinquished
9034,20220130,1629006,9,0,Muscular,Relinquished
9035,20220130,1630195,1,2,Ankle/Foot,Relinquished
9036,20220130,1630209,7,0,Illness,Relinquished
9037,20220130,1630235,1,2,Ankle/Foot,Relinquished
9038,20220130,1630691,1,2,Ankle/Foot,Relinquished
9039,20220130,202326,1,2,Ankle/Foot,Relinquished
9040,20220130,203490,1,2,Ankle/Foot,Relinquished
9041,20220130,204001,8,0,Knee,Relinquished
9042,20220130,1627863,7,0,Illness,Relinquished
9043,20220130,1628367,5,0,Back,Relinquished
9044,20220131,200746,1,2,Ankle/Foot,Relinquished
9045,20220131,202357,5,0,Back,Relinquished
9046,20220131,1629636,5,0,Back,Relinquished
9047,20220131,1629676,1,2,Ankle/Foot,Relinquished
9048,20220131,202710,1,2,Ankle/Foot,Relinquished
9049,20220131,203078,3,4,Arm/Hand,Relinquished
9050,20220131,1627734,7,0,Illness,Relinquished
9051,20220131,1627788,8,0,Knee,Relinquished
9052,20220131,1627826,9,0,Muscular,Relinquished
9053,20220131,1629027,3,4,Arm/Hand,Relinquished
9054,20220201,201939,1,2,Ankle/Foot,Relinquished
9055,20220201,202691,1,2,Ankle/Foot,Relinquished
9056,20220201,203952,8,0,Knee,Relinquished
9057,20220201,1629013,1,2,Ankle/Foot,Relinquished
9058,20220202,1630526,1,2,Ankle/Foot,Relinquished
9059,20220202,203932,9,0,Muscular,Relinquished
9060,20220202,203999,1,2,Ankle/Foot,Relinquished
9061,20220202,204060,8,0,Knee,Relinquished
9062,20220202,1627751,6,0,Head,Relinquished
9063,20220202,1628418,1,2,Ankle/Foot,Relinquished
9064,20220202,1629111,6,0,Head,Relinquished
9065,20220203,202066,7,0,Illness,Relinquished
9066,20220203,203490,5,0,Back,Relinquished
9067,20220203,203926,1,2,Ankle/Foot,Relinquished
9068,20220203,1627749,3,4,Arm/Hand,Relinquished
9069,20220203,1628997,1,2,Ankle/Foot,Relinquished
9070,20220203,1630543,1,2,Ankle/Foot,Relinquished
9071,20220203,1630598,1,2,Ankle/Foot,Relinquished
9072,20220204,2546,9,0,Muscular,Relinquished
9073,20220204,203932,9,0,Muscular,Relinquished
9074,20220204,1629022,8,0,Knee,Relinquished
9075,20220204,201568,9,0,Muscular,Relinquished
9076,20220204,203897,5,0,Back,Relinquished
9077,20220204,203903,8,0,Knee,Relinquished
9078,20220205,202339,1,2,Ankle/Foot,Relinquished
9079,20220205,1629622,9,0,Muscular,Relinquished
9080,20220205,1630553,1,2,Ankle/Foot,Relinquished
9081,20220206,1628960,5,0,Back,Relinquished
9082,20220206,1629655,7,0,Illness,Relinquished
9083,20220206,1630593,3,4,Arm/Hand,Relinquished
9084,20220207,200752,8,0,Knee,Relinquished
9085,20220207,202689,8,0,Knee,Relinquished
9086,20220207,203488,1,2,Ankle/Foot,Relinquished
9087,20220207,1628998,1,2,Ankle/Foot,Relinquished
9088,20220207,1629656,8,0,Knee,Relinquished
9089,20220207,1630583,1,2,Ankle/Foot,Relinquished
9090,20220208,2730,5,0,Back,Relinquished
9091,20220208,202330,1,2,Ankle/Foot,Relinquished
9092,20220208,203085,5,0,Back,Relinquished
9093,20220208,203457,8,0,Knee,Relinquished
9094,20220208,1629011,5,0,Back,Relinquished
9095,20220208,1630245,6,0,Head,Relinquished
9096,20220209,201976,1,2,Ankle/Foot,Relinquished
9097,20220209,202691,1,2,Ankle/Foot,Relinquished
9098,20220210,201935,9,0,Muscular,Relinquished
9099,20220210,203490,1,2,Ankle/Foot,Relinquished
9100,20220210,1628420,6,0,Head,Relinquished
9101,20220210,1628997,1,2,Ankle/Foot,Relinquished
9102,20220211,1627737,8,0,Knee,Relinquished
9103,20220211,1629636,5,0,Back,Relinquished
9104,20220211,1630678,7,0,Illness,Relinquished
9105,20220212,1630192,9,0,Muscular,Relinquished
9106,20220212,1630543,1,2,Ankle/Foot,Relinquished
9107,20220212,203897,8,0,Knee,Relinquished
9108,20220212,1626181,1,2,Ankle/Foot,Relinquished
9109,20220212,1628372,3,4,Arm/Hand,Relinquished
9110,20220212,1628380,1,2,Ankle/Foot,Relinquished
9111,20220212,1629750,1,2,Ankle/Foot,Relinquished
9112,20220213,1626192,3,4,Arm/Hand,Relinquished
9113,20220213,1628381,1,2,Ankle/Foot,Relinquished
9114,20220214,203087,1,2,Ankle/Foot,Relinquished
9115,20220214,203507,1,2,Ankle/Foot,Relinquished
9116,20220214,1628379,1,2,Ankle/Foot,Relinquished
9117,20220214,1629033,3,4,Arm/Hand,Relinquished
9118,20220214,1629652,3,4,Arm/Hand,Relinquished
9119,20220215,202340,8,0,Knee,Relinquished
9120,20220215,203473,5,0,Back,Relinquished
9121,20220215,203493,5,0,Back,Relinquished
9122,20220215,1629057,9,0,Muscular,Relinquished
9123,20220215,1629630,1,2,Ankle/Foot,Relinquished
9124,20220216,1630558,3,4,Arm/Hand,Relinquished
9125,20220216,203935,1,2,Ankle/Foot,Relinquished
9126,20220216,1626174,7,0,Illness,Relinquished
9127,20220216,1629060,1,2,Ankle/Foot,Relinquished
9128,20220216,1629645,7,0,Illness,Relinquished
9129,20220216,1630200,8,0,Knee,Relinquished
9130,20220217,201569,9,0,Muscular,Relinquished
9131,20220217,203076,1,2,Ankle/Foot,Relinquished
9132,20220217,1627761,3,4,Arm/Hand,Relinquished
9133,20220217,1628960,5,0,Back,Relinquished
9134,20220220,101108,3,4,Arm/Hand,Relinquished
9135,20220223,203994,1,2,Ankle/Foot,Relinquished
9136,20220223,1629636,5,0,Back,Relinquished
9137,20220224,1627747,1,2,Ankle/Foot,Relinquished
9138,20220224,1629660,5,0,Back,Relinquished
9139,20220224,1630192,8,0,Knee,Relinquished
9140,20220224,1630215,1,2,Ankle/Foot,Relinquished
9141,20220225,200765,1,2,Ankle/Foot,Relinquished
9142,20220225,1630537,1,2,Ankle/Foot,Relinquished
9143,20220225,1630563,3,4,Arm/Hand,Relinquished
9144,20220225,1630581,5,0,Back,Relinquished
9145,20220225,1626196,3,4,Arm/Hand,Relinquished
9146,20220225,1628988,1,2,Ankle/Foot,Relinquished
9147,20220225,1629641,9,0,Muscular,Relinquished
9148,20220226,1626158,5,0,Back,Relinquished
9149,20220226,1627749,8,0,Knee,Relinquished
9150,20220226,1627751,5,0,Back,Relinquished
9151,20220226,1629656,8,0,Knee,Relinquished
9152,20220227,202691,7,0,Illness,Relinquished
9153,20220227,203504,3,4,Arm/Hand,Relinquished
9154,20220227,1626159,1,2,Ankle/Foot,Relinquished
9155,20220227,1628963,1,2,Ankle/Foot,Relinquished
9156,20220227,1629645,1,2,Ankle/Foot,Relinquished
9157,20220227,1630208,1,2,Ankle/Foot,Relinquished
9158,20220228,1629723,1,2,Ankle/Foot,Relinquished
9159,20220301,1628391,8,0,Knee,Relinquished
9160,20220301,1630176,5,0,Back,Relinquished
9161,20220302,201569,9,0,Muscular,Relinquished
9162,20220302,1626164,7,0,Illness,Relinquished
9163,20220302,1627759,1,2,Ankle/Foot,Relinquished
9164,20220302,1630168,6,0,Head,Relinquished
9165,20220303,1628402,5,0,Back,Relinquished
9166,20220303,202710,1,2,Ankle/Foot,Relinquished
9167,20220303,77139,8,0,Knee,Relinquished
9168,20220303,200782,8,0,Knee,Relinquished
9169,20220303,201152,7,0,Illness,Relinquished
9170,20220304,203085,7,0,Illness,Relinquished
9171,20220304,203999,7,0,Illness,Relinquished
9172,20220304,1627780,8,0,Knee,Relinquished
9173,20220304,1628365,8,0,Knee,Relinquished
9174,20220304,1628976,7,0,Illness,Relinquished
9175,20220304,1630162,8,0,Knee,Relinquished
9176,20220304,1630167,9,0,Muscular,Relinquished
9177,20220305,201935,9,0,Muscular,Relinquished
9178,20220305,201976,1,2,Ankle/Foot,Relinquished
9179,20220305,202083,9,0,Muscular,Relinquished
9180,20220305,1629029,1,2,Ankle/Foot,Relinquished
9181,20220305,1629661,9,0,Muscular,Relinquished
9182,20220305,1630174,1,2,Ankle/Foot,Relinquished
9183,20220305,1630591,1,2,Ankle/Foot,Relinquished
9184,20220306,203457,1,2,Ankle/Foot,Relinquished
9185,20220306,1629676,5,0,Back,Relinquished
9186,20220307,200746,5,0,Back,Relinquished
9187,20220307,201569,9,0,Muscular,Relinquished
9188,20220307,201939,3,4,Arm/Hand,Relinquished
9189,20220307,202691,1,2,Ankle/Foot,Relinquished
9190,20220307,202696,9,0,Muscular,Relinquished
9191,20220307,203087,5,0,Back,Relinquished
9192,20220307,1628960,5,0,Back,Relinquished
9193,20220307,1628973,1,2,Ankle/Foot,Relinquished
9194,20220307,1629022,7,0,Illness,Relinquished
9195,20220307,203115,1,2,Ankle/Foot,Relinquished
9196,20220307,203952,1,2,Ankle/Foot,Relinquished
9197,20220307,1626156,9,0,Muscular,Relinquished
9198,20220307,1626174,7,0,Illness,Relinquished
9199,20220307,1628373,7,0,Illness,Relinquished
9200,20220307,1628386,3,4,Arm/Hand,Relinquished
9201,20220308,203490,7,0,Illness,Relinquished
9202,20220308,1627742,9,0,Muscular,Relinquished
9203,20220308,1629641,9,0,Muscular,Relinquished
9204,20220308,1630191,8,0,Knee,Relinquished
9205,20220309,1630256,1,2,Ankle/Foot,Relinquished
9206,20220309,1630563,7,0,Illness,Relinquished
9207,20220309,1628365,8,0,Knee,Relinquished
9208,20220309,1629014,9,0,Muscular,Relinquished
9209,20220309,1629020,9,0,Muscular,Relinquished
9210,20220309,1629623,1,2,Ankle/Foot,Relinquished
9211,20220309,201976,1,2,Ankle/Foot,Relinquished
9212,20220309,201980,3,4,Arm/Hand,Relinquished
9213,20220310,1628977,3,4,Arm/Hand,Relinquished
9214,20220310,1630192,8,0,Knee,Relinquished
9215,20220311,203926,7,0,Illness,Relinquished
9216,20220311,1628962,1,2,Ankle/Foot,Relinquished
9217,20220311,1628997,8,0,Knee,Relinquished
9218,20220311,1629014,8,0,Knee,Relinquished
9219,20220311,1629162,9,0,Muscular,Relinquished
9220,20220312,202710,1,2,Ankle/Foot,Relinquished
9221,20220312,203506,8,0,Knee,Relinquished
9222,20220312,203897,8,0,Knee,Relinquished
9223,20220312,1630235,3,4,Arm/Hand,Relinquished
9224,20220312,203932,1,2,Ankle/Foot,Relinquished
9225,20220312,204001,8,0,Knee,Relinquished
9226,20220312,1627749,9,0,Muscular,Relinquished
9227,20220312,1627751,5,0,Back,Relinquished
9228,20220312,1628374,1,2,Ankle/Foot,Relinquished
9229,20220312,1629020,9,0,Muscular,Relinquished
9230,20220313,203926,1,2,Ankle/Foot,Relinquished
9231,20220313,1627761,8,0,Knee,Relinquished
9232,20220313,1628381,1,2,Ankle/Foot,Relinquished
9233,20220313,1630561,1,2,Ankle/Foot,Relinquished
9234,20220314,200765,1,2,Ankle/Foot,Relinquished
9235,20220314,201568,1,2,Ankle/Foot,Relinquished
9236,20220314,202711,9,0,Muscular,Relinquished
9237,20220314,203200,7,0,Illness,Relinquished
9238,20220314,203952,7,0,Illness,Relinquished
9239,20220314,1629675,5,0,Back,Relinquished
9240,20220314,1629731,8,0,Knee,Relinquished
9241,20220315,1630591,1,2,Ankle/Foot,Relinquished
9242,20220315,1627863,8,0,Knee,Relinquished
9243,20220315,1629626,1,2,Ankle/Foot,Relinquished
9244,20220315,1629630,5,0,Back,Relinquished
9245,20220316,201569,8,0,Knee,Relinquished
9246,20220316,202357,7,0,Illness,Relinquished
9247,20220317,201939,1,2,Ankle/Foot,Relinquished
9248,20220317,1628378,9,0,Muscular,Relinquished
9249,20220317,1628976,1,2,Ankle/Foot,Relinquished
9250,20220317,1630176,9,0,Muscular,Relinquished
9251,20220317,1630543,6,0,Head,Relinquished
9252,20220317,1630586,1,2,Ankle/Foot,Relinquished
9253,20220318,2546,7,0,Illness,Relinquished
9254,20220318,203506,5,0,Back,Relinquished
9255,20220318,1626196,9,0,Muscular,Relinquished
9256,20220318,1628368,3,4,Arm/Hand,Relinquished
9257,20220318,1629027,9,0,Muscular,Relinquished
9258,20220318,1630537,1,2,Ankle/Foot,Relinquished
9259,20220318,77139,8,0,Knee,Relinquished
9260,20220318,201961,7,0,Illness,Relinquished
9261,20220318,202710,1,2,Ankle/Foot,Relinquished
9262,20220319,203507,8,0,Knee,Relinquished
9263,20220319,203915,8,0,Knee,Relinquished
9264,20220319,1629022,5,0,Back,Relinquished
9265,20220319,1629630,8,0,Knee,Relinquished
9266,20220319,1630165,6,0,Head,Relinquished
9267,20220320,1628983,1,2,Ankle/Foot,Relinquished
9268,20220320,1628984,5,0,Back,Relinquished
9269,20220320,1629216,1,2,Ankle/Foot,Relinquished
9270,20220320,1630541,3,4,Arm/Hand,Relinquished
9271,20220321,201935,9,0,Muscular,Relinquished
9272,20220321,202722,8,0,Knee,Relinquished
9273,20220321,203114,3,4,Arm/Hand,Relinquished
9274,20220321,203935,7,0,Illness,Relinquished
9275,20220321,203954,5,0,Back,Relinquished
9276,20220321,1628398,8,0,Knee,Relinquished
9277,20220321,1629057,8,0,Knee,Relinquished
9278,20220321,1629659,1,2,Ankle/Foot,Relinquished
9279,20220322,1627734,8,0,Knee,Relinquished
9280,20220322,1629029,1,2,Ankle/Foot,Relinquished
9281,20220322,1630219,7,0,Illness,Relinquished
9282,20220323,2544,8,0,Knee,Relinquished
9283,20220323,201568,1,2,Ankle/Foot,Relinquished
9284,20220323,202691,1,2,Ankle/Foot,Relinquished
9285,20220323,203110,5,0,Back,Relinquished
9286,20220323,1628365,8,0,Knee,Relinquished
9287,20220323,1628976,1,2,Ankle/Foot,Relinquished
9288,20220323,1628983,1,2,Ankle/Foot,Relinquished
9289,20220323,1630587,6,0,Head,Relinquished
9290,20220324,201942,9,0,Muscular,Relinquished
9291,20220324,203506,8,0,Knee,Relinquished
9292,20220324,203507,8,0,Knee,Relinquished
9293,20220324,1628415,1,2,Ankle/Foot,Relinquished
9294,20220324,1629634,5,0,Back,Relinquished
9295,20220324,1630543,6,0,Head,Relinquished
9296,20220325,201950,1,2,Ankle/Foot,Relinquished
9297,20220325,202355,1,2,Ankle/Foot,Relinquished
9298,20220325,1628425,7,0,Illness,Relinquished
9299,20220325,1630527,7,0,Illness,Relinquished
9300,20220326,1129,7,0,Illness,Relinquished
9301,20220326,201569,9,0,Muscular,Relinquished
9302,20220326,1627736,1,2,Ankle/Foot,Relinquished
9303,20220326,1630267,7,0,Illness,Relinquished
9304,20220327,1629656,8,0,Knee,Relinquished
9305,20220327,1626204,8,0,Knee,Relinquished
9306,20220328,201568,3,4,Arm/Hand,Relinquished
9307,20220328,202691,1,2,Ankle/Foot,Relinquished
9308,20220328,1628367,7,0,Illness,Relinquished
9309,20220328,1628997,9,0,Muscular,Relinquished
9310,20220328,1629057,8,0,Knee,Relinquished
9311,20220328,1629647,8,0,Knee,Relinquished
9312,20220328,203110,5,0,Back,Relinquished
9313,20220328,203210,3,4,Arm/Hand,Relinquished
9314,20220328,203490,5,0,Back,Relinquished
9315,20220328,203920,8,0,Knee,Relinquished
9316,20220328,1626174,9,0,Muscular,Relinquished
9317,20220328,1627759,8,0,Knee,Relinquished
9318,20220329,2544,1,2,Ankle/Foot,Relinquished
9319,20220329,203504,7,0,Illness,Relinquished
9320,20220329,1628976,3,4,Arm/Hand,Relinquished
9321,20220329,1630596,1,2,Ankle/Foot,Relinquished
9322,20220330,203915,8,0,Knee,Relinquished
9323,20220330,1630235,6,0,Head,Relinquished
9324,20220330,1630552,6,0,Head,Relinquished
9325,20220331,202324,5,0,Back,Relinquished
9326,20220401,2546,7,0,Illness,Relinquished
9327,20220401,201950,1,2,Ankle/Foot,Relinquished
9328,20220401,203114,3,4,Arm/Hand,Relinquished
9329,20220401,203500,9,0,Muscular,Relinquished
9330,20220401,203507,8,0,Knee,Relinquished
9331,20220401,1626145,3,4,Arm/Hand,Relinquished
9332,20220401,1628963,5,0,Back,Relinquished
9333,20220402,201609,7,0,Illness,Relinquished
9334,20220402,1628971,7,0,Illness,Relinquished
9335,20220403,2544,1,2,Ankle/Foot,Relinquished
9336,20220403,200782,8,0,Knee,Relinquished
9337,20220403,1629067,1,2,Ankle/Foot,Relinquished
9338,20220403,1629216,1,2,Ankle/Foot,Relinquished
9339,20220403,1629678,8,0,Knee,Relinquished
9340,20220403,203473,1,2,Ankle/Foot,Relinquished
9341,20220403,203490,5,0,Back,Relinquished
9342,20220403,1627749,7,0,Illness,Relinquished
9343,20220403,1627751,5,0,Back,Relinquished
9344,20220403,201976,1,2,Ankle/Foot,Relinquished
9345,20220403,202710,1,2,Ankle/Foot,Relinquished
9346,20220404,201949,7,0,Illness,Relinquished
9347,20220404,202330,1,2,Ankle/Foot,Relinquished
9348,20220404,202685,1,2,Ankle/Foot,Relinquished
9349,20220404,203897,8,0,Knee,Relinquished
9350,20220404,1628415,5,0,Back,Relinquished
9351,20220404,1629048,1,2,Ankle/Foot,Relinquished
9352,20220404,1629111,1,2,Ankle/Foot,Relinquished
9353,20220404,1629752,7,0,Illness,Relinquished
9354,20220404,1630175,1,2,Ankle/Foot,Relinquished
9355,20220404,1630179,1,2,Ankle/Foot,Relinquished
9356,20220405,203458,5,0,Back,Relinquished
9357,20220405,1630544,9,0,Muscular,Relinquished
9358,20220406,1628379,9,0,Muscular,Relinquished
9359,20220406,1629656,8,0,Knee,Relinquished
9360,20220406,1626220,3,4,Arm/Hand,Relinquished
9361,20220406,1627936,5,0,Back,Relinquished
9362,20220407,2546,7,0,Illness,Relinquished
9363,20220407,200782,9,0,Muscular,Relinquished
9364,20220407,201143,5,0,Back,Relinquished
9365,20220407,1629633,8,0,Knee,Relinquished
9366,20220407,1630235,1,2,Ankle/Foot,Relinquished
9367,20220407,203076,1,2,Ankle/Foot,Relinquished
9368,20220407,1626156,9,0,Muscular,Relinquished
9369,20220407,1627742,9,0,Muscular,Relinquished
9370,20220407,1628960,5,0,Back,Relinquished
9371,20220407,1629022,5,0,Back,Relinquished
9372,20220408,204001,8,0,Knee,Relinquished
9373,20220408,1626159,9,0,Muscular,Relinquished
9374,20220408,1627737,7,0,Illness,Relinquished
9375,20220408,1627739,1,2,Ankle/Foot,Relinquished
9376,20220408,1627751,5,0,Back,Relinquished
9377,20220408,1629067,1,2,Ankle/Foot,Relinquished
9378,20220408,1630209,7,0,Illness,Relinquished
9379,20220409,201588,9,0,Muscular,Relinquished
9380,20220409,202691,1,2,Ankle/Foot,Relinquished
9381,20220409,203897,8,0,Knee,Relinquished
9382,20220410,200794,7,0,Illness,Relinquished
9383,20220410,201935,9,0,Muscular,Relinquished
9384,20220410,202685,1,2,Ankle/Foot,Relinquished
9385,20220410,202709,5,0,Back,Relinquished
9386,20220410,202711,9,0,Muscular,Relinquished
9387,20220410,203115,8,0,Knee,Relinquished
9388,20220410,1630595,5,0,Back,Relinquished
9389,20220410,1628420,3,4,Arm/Hand,Relinquished
9390,20220410,1628425,7,0,Illness,Relinquished
9391,20220410,1628984,8,0,Knee,Relinquished
9392,20220410,1629022,5,0,Back,Relinquished
9393,20220410,1629630,8,0,Knee,Relinquished
9394,20220410,1630591,1,2,Ankle/Foot,Relinquished
9395,20220410,203999,3,4,Arm/Hand,Relinquished
9396,20220410,1627777,8,0,Knee,Relinquished
9397,20220410,1628373,7,0,Illness,Relinquished
9398,20220410,1628378,7,0,Illness,Relinquished
9399,20220410,1628415,5,0,Back,Relinquished
9400,20220410,1628418,5,0,Back,Relinquished
9401,20220410,203473,1,2,Ankle/Foot,Relinquished
9402,20220410,203490,1,2,Ankle/Foot,Relinquished
9403,20220410,203500,1,2,Ankle/Foot,Relinquished
9404,20220410,203507,8,0,Knee,Relinquished
9405,20220410,203932,9,0,Muscular,Relinquished
9406,20220410,203952,5,0,Back,Relinquished
9407,20220412,1629029,9,0,Muscular,Relinquished
9408,20220416,203991,8,0,Knee,Relinquished
9409,20220416,1630531,8,0,Knee,Relinquished
9410,20220417,1629670,5,0,Back,Relinquished
9411,20220418,1629646,3,4,Arm/Hand,Relinquished
9412,20220418,1630567,1,2,Ankle/Foot,Relinquished
9413,20220419,1630583,8,0,Knee,Relinquished
9414,20220421,203114,8,0,Knee,Relinquished
9415,20220424,200768,9,0,Muscular,Relinquished
9416,20220426,202710,8,0,Knee,Relinquished
9417,20220427,203897,7,0,Illness,Relinquished
9418,20220427,1627936,6,0,Head,Relinquished
9419,20220428,203500,7,0,Illness,Relinquished
9420,20220429,203954,6,0,Head,Relinquished
9421,20220504,1627780,3,4,Arm/Hand,Relinquished
9422,20220506,1630573,3,4,Arm/Hand,Relinquished
9423,20220508,203473,6,0,Head,Relinquished
9424,20220509,1629057,8,0,Knee,Relinquished
9425,20220509,1629630,8,0,Knee,Relinquished
9426,20220510,200768,9,0,Muscular,Relinquished
9427,20220517,201143,7,0,Illness,Relinquished
9428,20220517,203935,1,2,Ankle/Foot,Relinquished
9429,20220521,1629057,8,0,Knee,Relinquished
9430,20220523,203935,1,2,Ankle/Foot,Relinquished
9431,20221012,1628963,8,0,Knee,Relinquished
9432,20221013,1627780,9,0,Muscular,Relinquished
9433,20221017,1628991,1,2,Ankle/Foot,Relinquished
9434,20221018,1628972,5,0,Back,Relinquished
9435,20221019,201980,8,0,Knee,Relinquished
9436,20221019,202692,1,2,Ankle/Foot,Relinquished
9437,20221019,202722,8,0,Knee,Relinquished
9438,20221019,203490,9,0,Muscular,Relinquished
9439,20221019,203506,8,0,Knee,Relinquished
9440,20221019,1630176,6,0,Head,Relinquished
9441,20221019,1630256,1,2,Ankle/Foot,Relinquished
9442,20221019,1630587,5,0,Back,Relinquished
9443,20221019,1628365,1,2,Ankle/Foot,Relinquished
9444,20221019,1628373,1,2,Ankle/Foot,Relinquished
9445,20221019,1628449,9,0,Muscular,Relinquished
9446,20221019,1628464,8,0,Knee,Relinquished
9447,20221019,1629013,5,0,Back,Relinquished
9448,20221019,1629656,1,2,Ankle/Foot,Relinquished
9449,20221019,203552,1,2,Ankle/Foot,Relinquished
9450,20221019,203897,8,0,Knee,Relinquished
9451,20221019,203914,8,0,Knee,Relinquished
9452,20221019,203920,8,0,Knee,Relinquished
9453,20221019,203925,1,2,Ankle/Foot,Relinquished
9454,20221019,203933,1,2,Ankle/Foot,Relinquished
9455,20221020,1631306,1,2,Ankle/Foot,Relinquished
9456,20221020,204060,8,0,Knee,Relinquished
9457,20221020,1626192,9,0,Muscular,Relinquished
9458,20221022,1630591,1,2,Ankle/Foot,Relinquished
9459,20221023,1626179,1,2,Ankle/Foot,Relinquished
9460,20221023,203937,5,0,Back,Relinquished
9461,20221024,1628978,9,0,Muscular,Relinquished
9462,20221024,1630567,1,2,Ankle/Foot,Relinquished
9463,20221024,1630581,1,2,Ankle/Foot,Relinquished
9464,20221024,203085,5,0,Back,Relinquished
9465,20221024,1627742,6,0,Head,Relinquished
9466,20221025,202695,8,0,Knee,Relinquished
9467,20221025,203501,1,2,Ankle/Foot,Relinquished
9468,20221025,1629627,5,0,Back,Relinquished
9469,20221025,1630529,8,0,Knee,Relinquished
9470,20221027,203925,1,2,Ankle/Foot,Relinquished
9471,20221027,1626153,9,0,Muscular,Relinquished
9472,20221027,1629723,3,4,Arm/Hand,Relinquished
9473,20221028,1631117,7,0,Illness,Relinquished
9474,20221028,203484,1,2,Ankle/Foot,Relinquished
9475,20221029,1631222,7,0,Illness,Relinquished
9476,20221029,203083,3,4,Arm/Hand,Relinquished
9477,20221029,203473,1,2,Ankle/Foot,Relinquished
9478,20221030,201569,9,0,Muscular,Relinquished
9479,20221030,203496,7,0,Illness,Relinquished
9480,20221030,1626196,5,0,Back,Relinquished
